0.03319185	27.90924400	9.55254110	2.59719630	0.88060170	1.51746870	0.16802624	0.15502761	0.16595699	-0.86186719	-0.00560744	0.00063290	3.31163360	0.73439562	0.27729224	0.06351708	0.11712323
0.03525325	29.64256400	9.74637250	2.57761260	0.90753683	1.52915030	0.16610940	0.15245294	0.16194031	-0.88018754	-0.00537219	0.00064348	3.19679490	0.75914662	0.28218585	0.08115371	0.10679989
0.03736175	31.41549500	9.92750310	2.55739390	0.93245915	1.53914070	0.16402812	0.14978709	0.15800420	-0.89651597	-0.00513069	0.00065247	3.08257780	0.77848898	0.28676402	0.10060835	0.09776120
0.03951651	33.22731000	10.09726500	2.53696780	0.95546086	1.54761720	0.16181607	0.14706786	0.15416020	-0.91109650	-0.00488618	0.00066030	2.96990000	0.79263546	0.29110373	0.12149535	0.08983323
0.04171667	35.07730700	10.25685200	2.51667010	0.97664269	1.55474380	0.15950175	0.14432730	0.15042098	-0.92414247	-0.00464170	0.00066742	2.85953050	0.80199822	0.29525660	0.14341499	0.08286533
0.04396143	36.96480700	10.40732700	2.49676360	0.99611015	1.56067090	0.15710978	0.14159213	0.14679791	-0.93583961	-0.00440172	0.00067428	2.75208620	0.80710870	0.29925379	0.16597454	0.07672787
0.04625002	38.88915800	10.54964200	2.47745060	1.01397070	1.56553390	0.15466180	0.13888410	0.14329973	-0.94634926	-0.00417160	0.00068121	2.64803550	0.80855621	0.30310890	0.18880397	0.07130948
0.04858168	40.84972700	10.68463900	2.45888160	1.03033140	1.56945030	0.15217760	0.13622057	0.13993413	-0.95581184	-0.00395329	0.00068820	2.54774050	0.80694776	0.30682190	0.21156628	0.06651441
0.05095569	42.84590300	10.81307100	2.44116480	1.04529730	1.57252500	0.14967412	0.13361502	0.13670635	-0.96434922	-0.00374527	0.00069511	2.45144740	0.80288188	0.31038548	0.23396454	0.06226058
0.05337133	44.87709300	10.93560700	2.42437310	1.05897040	1.57485100	0.14716523	0.13107756	0.13361974	-0.97206713	-0.00354585	0.00070169	2.35929740	0.79692826	0.31378582	0.25574614	0.05847773
0.05582795	46.94272600	11.05284200	2.40854960	1.07144840	1.57651150	0.14466332	0.12861548	0.13067569	-0.97905766	-0.00335370	0.00070737	2.27135280	0.78961570	0.31700482	0.27670385	0.05510544
0.05832486	49.04225100	11.16530700	2.39371290	1.08282440	1.57757870	0.14217863	0.12623357	0.12787351	-0.98540149	-0.00316759	0.00071186	2.18760400	0.78142545	0.32002151	0.29667465	0.05209127
0.06086145	51.17513000	11.27347100	2.37986100	1.09318600	1.57811470	0.13972006	0.12393437	0.12521055	-0.99116932	-0.00298627	0.00071528	2.10798790	0.77278677	0.32281475	0.31553705	0.04938977
0.06343709	53.34084800	11.37775300	2.36697610	1.10261590	1.57817490	0.13729526	0.12171859	0.12268366	-0.99642287	-0.00280910	0.00071827	2.03240930	0.76407602	0.32536663	0.33320751	0.04696155
0.06605119	55.53890300	11.47852400	2.35502920	1.11119120	1.57780750	0.13491099	0.11958550	0.12028778	-1.00121620	-0.00263687	0.00072134	1.96073400	0.75561990	0.32766288	0.34963578	0.04477243
0.06870317	57.76880800	11.57611400	2.34398390	1.11898380	1.57705620	0.13257234	0.11753343	0.11801468	-1.00559660	-0.00247033	0.00072474	1.89277710	0.74769483	0.32969343	0.36479961	0.04279275
0.07139246	60.03009000	11.67081200	2.33379800	1.12606070	1.57596090	0.13028359	0.11556014	0.11585508	-1.00960580	-0.00231095	0.00072847	1.82833940	0.74052705	0.33145161	0.37869942	0.04099663
0.07411853	62.32229300	11.76287800	2.32442360	1.13248380	1.57455740	0.12804852	0.11366287	0.11380174	-1.01328060	-0.00216096	0.00073257	1.76724010	0.73429887	0.33293419	0.39135405	0.03936128
0.07688084	64.64497200	11.85253700	2.31580930	1.13831000	1.57287870	0.12587009	0.11183836	0.11184813	-1.01665320	-0.00202188	0.00073666	1.70930550	0.72915229	0.33414246	0.40279757	0.03786678
0.07967888	66.99769900	11.93998800	2.30790290	1.14359120	1.57095570	0.12374988	0.11008303	0.10998760	-1.01975160	-0.00189370	0.00074050	1.65435390	0.72519127	0.33508258	0.41307606	0.03649609
0.08251216	69.38005400	12.02540900	2.30065170	1.14837490	1.56881760	0.12168811	0.10839329	0.10821333	-1.02260030	-0.00177509	0.00074415	1.60219720	0.72248750	0.33576293	0.42224421	0.03523449
0.08538020	71.79163300	12.10895300	2.29400410	1.15270420	1.56649120	0.11968540	0.10676559	0.10651834	-1.02522040	-0.00166561	0.00074773	1.55266540	0.72108686	0.33619368	0.43036341	0.03406922
0.08828253	74.23204300	12.19076000	2.28791020	1.15661850	1.56400030	0.11774167	0.10519648	0.10489653	-1.02763060	-0.00156781	0.00075115	1.50559650	0.72101389	0.33638779	0.43750045	0.03298931
0.09121869	76.70090200	12.27094900	2.28232350	1.16015390	1.56136660	0.11585604	0.10368260	0.10334162	-1.02984700	-0.00148539	0.00075431	1.46082630	0.72227434	0.33636103	0.44372558	0.03198510
0.09418824	79.19783600	12.34962800	2.27720000	1.16334370	1.55861110	0.11402754	0.10222083	0.10184741	-1.03188420	-0.00142216	0.00075713	1.41819980	0.72485587	0.33613040	0.44911120	0.03104800
0.09719074	81.72248500	12.42689200	2.27249790	1.16621840	1.55575340	0.11225548	0.10080815	0.10040956	-1.03375440	-0.00138039	0.00075968	1.37758320	0.72873440	0.33571311	0.45372999	0.03017105
0.10022579	84.27449500	12.50282700	2.26817740	1.16880630	1.55281080	0.11053927	0.09944167	0.09902485	-1.03546780	-0.00136019	0.00076232	1.33886000	0.73387921	0.33512488	0.45765249	0.02934862
0.10329298	86.85352700	12.57750900	2.26420060	1.17113300	1.54979860	0.10887719	0.09811877	0.09769005	-1.03703380	-0.00135770	0.00076538	1.30191710	0.74025461	0.33438130	0.46094585	0.02857574
0.10639191	89.45924800	12.65101000	2.26053130	1.17322190	1.54672850	0.10726849	0.09683690	0.09640138	-1.03846140	-0.00136596	0.00076891	1.26664790	0.74782069	0.33349625	0.46367321	0.02784752
0.10952219	92.09133400	12.72339200	2.25713570	1.17509460	1.54361080	0.10571228	0.09559372	0.09515596	-1.03975900	-0.00137759	0.00077262	1.23295330	0.75653469	0.33248397	0.46589272	0.02715953
0.11268345	94.74947200	12.79471100	2.25398410	1.17677060	1.54045510	0.10420621	0.09438719	0.09395222	-1.04093340	-0.00138822	0.00077625	1.20073930	0.76635477	0.33135745	0.46765788	0.02650842
0.11587533	97.43335500	12.86502000	2.25105160	1.17826730	1.53726950	0.10274814	0.09321544	0.09278708	-1.04199040	-0.00139727	0.00078002	1.16991020	0.77724027	0.33012848	0.46901894	0.02589149
0.11909748	100.14268000	12.93436800	2.24831580	1.17960020	1.53406060	0.10133649	0.09207675	0.09165733	-1.04293560	-0.00140453	0.00078418	1.14038080	0.78914733	0.32880961	0.47002370	0.02530602
0.12234954	102.87717000	13.00279800	2.24575360	1.18078290	1.53083330	0.09996953	0.09096950	0.09056046	-1.04377480	-0.00140741	0.00078855	1.11207630	0.80203068	0.32741404	0.47071781	0.02474895
0.12563119	105.63653000	13.07034900	2.24334170	1.18182800	1.52759160	0.09864588	0.08989226	0.08949576	-1.04451250	-0.00140177	0.00079282	1.08493800	0.81584395	0.32595444	0.47114498	0.02421771
0.12894209	108.42048000	13.13705800	2.24105910	1.18274670	1.52433850	0.09736367	0.08884358	0.08846229	-1.04515280	-0.00138661	0.00079691	1.05890070	0.83054393	0.32444311	0.47134606	0.02371057
0.13228191	111.22877000	13.20295700	2.23888720	1.18354900	1.52107750	0.09612115	0.08782209	0.08745736	-1.04569930	-0.00136567	0.00080106	1.03389560	0.84608972	0.32289182	0.47135820	0.02322567
0.13565036	114.06112000	13.26807700	2.23681110	1.18424350	1.51781320	0.09491632	0.08682660	0.08647896	-1.04615610	-0.00134414	0.00080571	1.00986290	0.86244134	0.32131072	0.47121548	0.02276105
0.13904713	116.91728000	13.33244400	2.23481850	1.18483840	1.51455120	0.09374745	0.08585592	0.08552427	-1.04652650	-0.00132587	0.00081112	0.98673926	0.87955700	0.31970863	0.47094905	0.02231503
0.14247192	119.79700000	13.39608300	2.23289770	1.18534130	1.51129920	0.09261197	0.08490889	0.08459148	-1.04681350	-0.00131179	0.00081704	0.96446194	0.89739376	0.31809292	0.47058650	0.02188637
0.14592445	122.70004000	13.45901700	2.23103570	1.18575910	1.50806330	0.09150813	0.08398445	0.08368080	-1.04701960	-0.00130293	0.00082290	0.94298980	0.91591193	0.31646829	0.47015231	0.02147394
0.14940443	125.62617000	13.52126700	2.22921950	1.18609860	1.50484710	0.09043551	0.08308172	0.08279259	-1.04714720	-0.00130497	0.00082868	0.92229282	0.93507591	0.31483885	0.46966784	0.02107689
0.15291158	128.57515000	13.58285400	2.22743860	1.18636520	1.50165230	0.08939327	0.08219997	0.08192603	-1.04719850	-0.00132499	0.00083456	0.90233555	0.95485335	0.31321024	0.46915062	0.02069451
0.15644565	131.54675000	13.64379800	2.22568460	1.18656350	1.49848080	0.08837979	0.08133858	0.08107901	-1.04717580	-0.00136758	0.00084043	0.88307605	0.97521375	0.31158978	0.46861475	0.02032587
0.16000636	134.54076000	13.70411700	2.22395130	1.18669740	1.49533330	0.08739320	0.08049688	0.08025013	-1.04708130	-0.00143407	0.00084593	0.86447557	0.99612553	0.30998467	0.46807209	0.01996984
0.16359346	137.55697000	13.76382800	2.22223410	1.18677090	1.49220820	0.08643311	0.07967425	0.07943852	-1.04691730	-0.00152235	0.00085084	0.84650593	1.01755620	0.30840233	0.46753321	0.01962558
0.16720670	140.59515000	13.82294400	2.22052790	1.18678730	1.48910360	0.08549971	0.07887002	0.07864488	-1.04668510	-0.00162890	0.00085518	0.82915267	1.03947260	0.30685144	0.46700852	0.01929241
0.17084584	143.65511000	13.88148100	2.21882650	1.18675000	1.48601950	0.08459169	0.07808347	0.07786853	-1.04638660	-0.00174832	0.00085915	0.81238583	1.06184270	0.30533852	0.46650889	0.01896959
0.17451065	146.73664000	13.93945200	2.21712290	1.18666160	1.48295680	0.08370705	0.07731388	0.07710892	-1.04602280	-0.00187356	0.00086282	0.79617096	1.08463860	0.30386598	0.46604445	0.01865673
0.17820088	149.83956000	13.99686900	2.21541140	1.18652490	1.47991540	0.08284431	0.07656064	0.07636582	-1.04559500	-0.00200078	0.00086626	0.78047953	1.10783840	0.30243436	0.46562285	0.01835348
0.18191632	152.96367000	14.05374500	2.21368820	1.18634200	1.47689340	0.08200256	0.07582331	0.07563872	-1.04510450	-0.00213267	0.00086940	0.76528896	1.13142120	0.30104538	0.46524931	0.01805942
0.18565673	156.10879000	14.11009200	2.21195040	1.18611480	1.47388800	0.08118141	0.07510149	0.07492652	-1.04455270	-0.00227795	0.00087190	0.75057800	1.15536630	0.29970263	0.46492762	0.01777415
0.18942191	159.27473000	14.16592300	2.21019510	1.18584520	1.47089680	0.08038014	0.07439472	0.07422873	-1.04394110	-0.00244457	0.00087347	0.73632681	1.17965160	0.29840987	0.46466078	0.01749725
0.19321164	162.46131000	14.22124900	2.20841920	1.18553460	1.46791850	0.07959777	0.07370258	0.07354471	-1.04327080	-0.00263377	0.00087414	0.72251481	1.20425660	0.29717084	0.46445174	0.01722841
0.19702572	165.66836000	14.27608000	2.20662010	1.18518470	1.46495350	0.07883256	0.07302464	0.07287433	-1.04254290	-0.00284171	0.00087381	0.70911949	1.22916060	0.29598753	0.46430310	0.01696734
0.20086394	168.89572000	14.33042800	2.20479530	1.18479730	1.46200220	0.07808364	0.07236049	0.07221790	-1.04175840	-0.00306148	0.00087227	0.69612478	1.25434420	0.29485876	0.46421660	0.01671369
0.20472611	172.14321000	14.38430300	2.20294240	1.18437410	1.45906420	0.07735156	0.07170968	0.07157464	-1.04091850	-0.00328444	0.00086952	0.68351726	1.27978940	0.29378338	0.46419261	0.01646682
0.20861203	175.41067000	14.43771200	2.20105900	1.18391650	1.45614060	0.07663611	0.07107179	0.07094325	-1.04002480	-0.00350695	0.00086612	0.67127997	1.30547780	0.29276121	0.46422993	0.01622591
0.21252151	178.69794000	14.49066200	2.19914250	1.18342610	1.45323470	0.07593529	0.07044651	0.07032371	-1.03907810	-0.00372854	0.00086266	0.65939445	1.33139030	0.29178866	0.46432602	0.01599038
0.21645437	182.00487000	14.54315800	2.19719180	1.18290480	1.45034720	0.07524823	0.06983343	0.06971631	-1.03807920	-0.00394762	0.00085927	0.64784717	1.35751000	0.29085763	0.46447713	0.01576000
0.22041042	185.33130000	14.59520600	2.19520830	1.18235440	1.44747500	0.07457537	0.06923212	0.06912135	-1.03702830	-0.00416454	0.00085567	0.63663006	1.38382090	0.28996183	0.46467888	0.01553484
0.22438950	188.67710000	14.64681300	2.19319530	1.18177690	1.44461540	0.07391671	0.06864220	0.06853769	-1.03592610	-0.00438523	0.00085177	0.62572523	1.41030730	0.28909892	0.46492701	0.01531479
0.22839142	192.04210000	14.69798300	2.19115570	1.18117370	1.44176750	0.07327251	0.06806336	0.06796402	-1.03477280	-0.00461710	0.00084758	0.61511807	1.43695010	0.28826813	0.46521832	0.01509950
0.23241602	195.42617000	14.74872300	2.18909020	1.18054530	1.43893260	0.07264212	0.06749531	0.06740026	-1.03356930	-0.00486306	0.00084301	0.60479911	1.46373030	0.28746891	0.46555179	0.01488878
0.23646314	198.82917000	14.79903700	2.18699850	1.17989200	1.43611120	0.07202390	0.06693781	0.06684621	-1.03231580	-0.00511699	0.00083761	0.59475393	1.49063050	0.28669884	0.46592875	0.01468254
0.24053260	202.25097000	14.84893100	2.18487890	1.17921370	1.43330070	0.07141726	0.06639045	0.06630237	-1.03101280	-0.00536606	0.00083135	0.58497812	1.51763750	0.28595660	0.46635205	0.01448099
0.24462426	205.69142000	14.89841200	2.18273080	1.17851070	1.43049820	0.07082248	0.06585283	0.06576842	-1.02966070	-0.00559829	0.00082457	0.57546435	1.54474310	0.28524194	0.46682465	0.01428434
0.24873795	209.15040000	14.94748800	2.18055390	1.17778340	1.42770200	0.07023947	0.06532465	0.06524350	-1.02826040	-0.00580823	0.00081765	0.56619973	1.57194040	0.28455391	0.46734868	0.01409229
0.25287352	212.62778000	14.99616400	2.17834690	1.17703230	1.42491000	0.06966723	0.06480567	0.06472680	-1.02681300	-0.00599418	0.00081059	0.55716776	1.59922010	0.28388994	0.46792541	0.01390416
0.25703082	216.12343000	15.04444400	2.17610780	1.17625770	1.42211820	0.06910564	0.06429565	0.06421877	-1.02531930	-0.00615884	0.00080362	0.54836415	1.62656900	0.28324884	0.46855484	0.01371958
0.26120971	219.63724000	15.09233300	2.17383340	1.17545980	1.41932330	0.06855403	0.06379440	0.06372033	-1.02377970	-0.00631032	0.00079717	0.53978533	1.65397350	0.28263106	0.46923544	0.01353858
0.26541005	223.16908000	15.13983400	2.17152170	1.17463870	1.41652400	0.06801171	0.06330169	0.06323166	-1.02219440	-0.00645613	0.00079149	0.53142527	1.68142270	0.28203673	0.46996493	0.01336123
0.26963169	226.71883000	15.18695300	2.16917250	1.17379450	1.41372040	0.06747886	0.06281719	0.06275124	-1.02056390	-0.00659926	0.00078649	0.52327296	1.70890600	0.28146412	0.47074031	0.01318725
0.27387450	230.28637000	15.23369300	2.16678580	1.17292750	1.41091290	0.06695501	0.06234066	0.06227786	-1.01888880	-0.00673956	0.00078216	0.51531501	1.73641060	0.28091086	0.47155751	0.01301651
0.27813833	233.87161000	15.28005900	2.16436120	1.17203820	1.40810130	0.06643983	0.06187196	0.06181131	-1.01716910	-0.00687552	0.00077882	0.50754397	1.76392420	0.28037485	0.47241201	0.01284911
0.28242307	237.47441000	15.32605600	2.16189670	1.17112740	1.40528570	0.06593304	0.06141088	0.06135273	-1.01540510	-0.00700340	0.00077687	0.49995880	1.79143780	0.27985573	0.47329986	0.01268524
0.28672858	241.09468000	15.37168900	2.15939060	1.17019580	1.40246740	0.06543395	0.06095720	0.06090218	-1.01359700	-0.00711991	0.00077640	0.49255091	1.81894770	0.27935325	0.47421826	0.01252516
0.29105473	244.73231000	15.41696500	2.15684210	1.16924380	1.39964690	0.06494221	0.06051069	0.06045945	-1.01174510	-0.00722456	0.00077718	0.48531235	1.84645520	0.27886357	0.47516530	0.01236911
0.29540140	248.38719000	15.46189400	2.15425170	1.16827170	1.39682060	0.06445913	0.06007108	0.06002469	-1.00985020	-0.00731951	0.00077918	0.47824423	1.87396430	0.27838294	0.47613876	0.01221711
0.29976847	252.05923000	15.50648100	2.15162210	1.16727890	1.39398640	0.06398420	0.05963814	0.05959695	-1.00791340	-0.00740850	0.00078225	0.47133651	1.90147810	0.27791118	0.47713580	0.01206873
0.30415581	255.74831000	15.55073500	2.14895700	1.16626450	1.39114500	0.06351577	0.05921164	0.05917495	-1.00593590	-0.00749704	0.00078611	0.46457594	1.92899300	0.27744852	0.47815356	0.01192337
0.30856331	259.45434000	15.59465800	2.14625890	1.16522760	1.38829790	0.06305293	0.05879139	0.05875843	-1.00391800	-0.00758857	0.00079074	0.45795686	1.95650320	0.27699497	0.47919021	0.01178112
0.31299085	263.17722000	15.63825800	2.14352820	1.16416810	1.38544660	0.06259618	0.05837731	0.05834767	-1.00185990	-0.00768423	0.00079627	0.45147979	1.98400680	0.27655138	0.48024526	0.01164235
0.31743833	266.91686000	15.68154200	2.14076370	1.16308610	1.38259230	0.06214581	0.05796930	0.05794348	-0.99976203	-0.00778609	0.00080269	0.44514345	2.01150650	0.27611893	0.48131810	0.01150696
0.32190562	270.67317000	15.72451600	2.13796350	1.16198210	1.37973580	0.06170136	0.05756712	0.05754592	-0.99762529	-0.00789612	0.00080969	0.43894095	2.03900240	0.27569752	0.48240547	0.01137458
0.32639262	274.44605000	15.76718600	2.13512570	1.16085610	1.37687680	0.06126223	0.05717059	0.05715495	-0.99545035	-0.00801374	0.00081677	0.43286744	2.06649280	0.27528714	0.48350178	0.01124498
0.33089922	278.23540000	15.80955500	2.13224930	1.15970780	1.37401740	0.06082851	0.05677952	0.05677019	-0.99323797	-0.00813427	0.00082294	0.42692044	2.09397410	0.27488861	0.48460120	0.01111783
0.33542531	282.04116000	15.85162800	2.12933450	1.15853750	1.37116170	0.06040058	0.05639382	0.05639019	-0.99098874	-0.00825189	0.00082758	0.42109428	2.12144070	0.27450216	0.48569926	0.01099280
0.33997080	285.86321000	15.89340700	2.12638180	1.15734530	1.36831450	0.05997867	0.05601336	0.05601363	-0.98870307	-0.00836380	0.00083116	0.41538180	2.14888390	0.27412746	0.48679353	0.01086976
0.34453558	289.70149000	15.93489500	2.12339060	1.15613200	1.36547950	0.05956237	0.05563796	0.05564094	-0.98638095	-0.00846578	0.00083429	0.40978095	2.17629610	0.27376455	0.48788403	0.01074880
0.34911955	293.55591000	15.97609600	2.12035920	1.15489870	1.36265820	0.05915116	0.05526733	0.05527284	-0.98402251	-0.00855211	0.00083733	0.40428941	2.20367310	0.27341291	0.48897222	0.01063009
0.35372261	297.42637000	16.01701300	2.11728700	1.15364670	1.35984940	0.05874561	0.05490120	0.05491020	-0.98162819	-0.00861983	0.00084049	0.39890625	2.23101180	0.27307089	0.49005837	0.01051345
0.35834466	301.31281000	16.05764900	2.11417480	1.15237720	1.35704970	0.05834585	0.05453948	0.05455326	-0.97919868	-0.00866999	0.00084345	0.39362868	2.25830600	0.27273650	0.49114064	0.01039852
0.36298561	305.21513000	16.09800500	2.11102460	1.15109030	1.35425530	0.05795203	0.05418214	0.05420163	-0.97673443	-0.00870511	0.00084598	0.38845488	2.28554820	0.27240749	0.49221646	0.01028504
0.36764536	309.13326000	16.13808300	2.10783900	1.14978570	1.35146220	0.05756510	0.05382916	0.05385399	-0.97423557	-0.00872615	0.00084818	0.38338425	2.31272950	0.27208120	0.49328354	0.01017317
0.37232381	313.06712000	16.17788600	2.10461940	1.14846260	1.34866780	0.05718413	0.05348047	0.05351060	-0.97170195	-0.00873498	0.00085043	0.37841548	2.33984410	0.27175584	0.49434095	0.01006332
0.37702088	317.01664000	16.21741900	2.10136610	1.14712030	1.34587000	0.05680841	0.05313591	0.05317144	-0.96913346	-0.00873701	0.00085278	0.37354526	2.36689130	0.27142939	0.49538936	0.00995593
0.38173648	320.98173000	16.25668600	2.09807950	1.14575890	1.34306670	0.05643730	0.05279538	0.05283558	-0.96653032	-0.00874205	0.00085521	0.36876379	2.39387560	0.27110079	0.49642971	0.00985110
0.38647051	324.96233000	16.29569500	2.09476050	1.14437880	1.34025590	0.05607037	0.05245883	0.05250293	-0.96389295	-0.00875605	0.00085766	0.36406457	2.42080220	0.27076968	0.49746284	0.00974884
0.39122289	328.95835000	16.33445100	2.09140910	1.14298020	1.33743730	0.05570766	0.05212624	0.05217315	-0.96122193	-0.00878049	0.00086033	0.35944465	2.44767560	0.27043851	0.49849047	0.00964901
0.39599353	332.96972000	16.37296000	2.08802270	1.14156370	1.33461370	0.05534814	0.05179760	0.05184642	-0.95851805	-0.00882022	0.00086356	0.35489966	2.47449750	0.27011058	0.49951532	0.00955116
0.40078235	336.99638000	16.41122400	2.08459790	1.14012940	1.33178730	0.05499170	0.05147276	0.05152417	-0.95578220	-0.00888037	0.00086747	0.35043216	2.50126710	0.26978722	0.50053831	0.00945470
0.40558925	341.03824000	16.44924600	2.08113340	1.13867740	1.32895750	0.05463927	0.05115163	0.05120697	-0.95301499	-0.00895925	0.00087173	0.34604591	2.52797950	0.26947035	0.50155727	0.00935925
0.41041415	345.09525000	16.48702400	2.07763030	1.13720740	1.32612400	0.05429032	0.05083416	0.05089411	-0.95021658	-0.00904796	0.00087573	0.34173639	2.55462750	0.26916300	0.50256880	0.00926481
0.41525697	349.16731000	16.52456100	2.07409010	1.13571850	1.32328740	0.05394464	0.05052019	0.05058434	-0.94738666	-0.00913644	0.00087907	0.33749842	2.58120640	0.26886682	0.50357030	0.00917187
0.42011763	353.25438000	16.56186000	2.07051190	1.13421060	1.32044730	0.05360230	0.05020950	0.05027737	-0.94452509	-0.00921902	0.00088181	0.33333000	2.60771590	0.26858104	0.50456005	0.00908089
0.42499603	357.35637000	16.59892600	2.06689270	1.13268340	1.31760300	0.05326392	0.04990203	0.04997363	-0.94163221	-0.00929447	0.00088439	0.32923360	2.63415990	0.26830311	0.50553620	0.00899174
0.42989211	361.47322000	16.63576300	2.06323050	1.13113740	1.31475320	0.05292908	0.04959782	0.04967285	-0.93870882	-0.00936442	0.00088722	0.32520541	2.66054020	0.26803055	0.50649715	0.00890378
