# y, y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
1.084353242535029960e-01 1.007500104460519985e+01 4.164948626250290609e+00 1.428397492393383983e-01 0.000000000000000000e+00 5.444227065562593504e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.993612918633828279e+00 -4.555925025276197915e-01 0.000000000000000000e+00 -4.555925025276197915e-01 1.540075301844472944e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.182276803682305033e+00 8.430117404555083738e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.204157686402891059e-01 1.118813452341071013e+01 4.387729403020983021e+00 1.420362330303190090e-01 0.000000000000000000e+00 4.825103969938709936e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.310849205816921881e+00 -5.175072560119270415e-01 0.000000000000000000e+00 -5.175072560119270415e-01 1.918975999012917100e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.272712000323751980e+00 9.001011917378431093e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.329891138359783065e-01 1.235635592038465980e+01 4.551395232280249559e+00 1.402919792121483933e-01 0.000000000000000000e+00 4.252477569050086004e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.510645606733583612e+00 -5.747721903418798739e-01 0.000000000000000000e+00 -5.747721903418798739e-01 2.339059849045933004e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.358238872922322926e+00 9.530479710722012499e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.461468845334069899e-01 1.357887777323914058e+01 4.662076024407311614e+00 1.376093508169874968e-01 0.000000000000000000e+00 3.734387656471032102e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.606547219577469932e+00 -6.265831197370698158e-01 0.000000000000000000e+00 -6.265831197370698158e-01 2.795442389229640945e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.438060590314188092e+00 1.001787459684621950e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.598802114820679909e-01 1.485487601741088959e+01 4.727298271892617976e+00 1.341196019786964899e-01 0.000000000000000000e+00 3.273598252388745244e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.614897283954989327e+00 -6.726636379744939109e-01 0.000000000000000000e+00 -6.726636379744939109e-01 3.282088327863715849e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.511490427043874929e+00 1.046417020439836953e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.741798374666017890e-01 1.618349054153804900e+01 4.754895260361733378e+00 1.300003219850721092e-01 0.000000000000000000e+00 2.869009880837560256e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.552544693186892921e+00 -7.131238924336840146e-01 0.000000000000000000e+00 -7.131238924336840146e-01 3.792175947322853902e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.578028232804288944e+00 1.087144605285777921e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.890361235468009937e-01 1.756382576723481037e+01 4.752326783521453990e+00 1.254266588461067922e-01 0.000000000000000000e+00 2.517043337165532080e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.435404488557755265e+00 -7.483219151781155265e-01 0.000000000000000000e+00 -7.483219151781155265e-01 4.318497071100613205e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.637399371375090951e+00 1.124244484798768084e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.044390555549258082e-01 1.899495125277351093e+01 4.726312817108537345e+00 1.205504100190457062e-01 0.000000000000000000e+00 2.212783748776400994e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.277681960876691392e+00 -7.787490459094210671e-01 0.000000000000000000e+00 -7.787490459094210671e-01 4.853843664361783272e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.689559306904204972e+00 1.158022906997567070e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.203782508459473932e-01 2.047590232026681889e+01 4.682675955789321165e+00 1.154975829370546991e-01 0.000000000000000000e+00 1.950814688223443116e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.091546459448803574e+00 -8.049467944033212863e-01 0.000000000000000000e+00 -8.049467944033212863e-01 5.391341214511248259e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.734671330678712931e+00 1.188793748193040045e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.368429652961714094e-01 2.200568070592765935e+01 4.626316107589489413e+00 1.103716905090647987e-01 0.000000000000000000e+00 1.725755693342649888e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.887094881584959971e+00 -8.274533053877891620e-01 0.000000000000000000e+00 -8.274533053877891620e-01 5.924705637625418131e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.773066769831475931e+00 1.216862639691009917e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.538221005455230106e-01 2.358325523296822013e+01 4.561262842559735020e+00 1.052567166024531986e-01 0.000000000000000000e+00 1.532572113241308931e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.672486148285022622e+00 -8.467721753448472777e-01 0.000000000000000000e+00 -8.467721753448472777e-01 6.448415563422154051e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.805197980492232013e+00 1.242517511506498984e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.713042114786113901e-01 2.520756250668469889e+01 4.490761055827976023e+00 1.002206052640739059e-01 0.000000000000000000e+00 1.366739044470831055e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.454150696666737907e+00 -8.633558289902211191e-01 0.000000000000000000e+00 -8.633558289902211191e-01 6.957804000446849990e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.831591014944528029e+00 1.266023788475433065e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.892775139395317163e-01 2.687750763125906062e+01 4.417366483008403399e+00 9.531974597369148594e-02 0.000000000000000000e+00 1.224303092331817944e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.237022013079669414e+00 -8.775992225431450411e-01 0.000000000000000000e+00 -8.775992225431450411e-01 7.449084015976435991e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.852802551339493897e+00 1.287622870895100924e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.077298926752046748e-01 2.859196494779491005e+01 4.343048277399788049e+00 9.060033960126638586e-02 0.000000000000000000e+00 1.101862489673050977e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.024776688569626337e+00 -8.898421095001175507e-01 0.000000000000000000e+00 -8.898421095001175507e-01 7.919324032412815573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.869387462988669091e+00 1.307532579719407018e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.266489095018970112e-01 3.034977879308961946e+01 4.269292468042286792e+00 8.609709523870211212e-02 0.000000000000000000e+00 9.965020241020998426e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.820066159033999931e+00 -9.003760304966140771e-01 0.000000000000000000e+00 -9.003760304966140771e-01 8.366384040276969580e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.881880373022875919e+00 1.325948409913653947e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.460218116894204221e-01 3.214976427863148700e+01 4.197194800822429350e+00 8.183426112897779214e-02 0.000000000000000000e+00 9.057254365117493877e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.624722247517802032e+00 -9.094509203652959561e-01 0.000000000000000000e+00 -9.094509203652959561e-01 8.788825874141499295e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.890784766712906961e+00 1.343044992026485929e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.658355405573571750e-01 3.399070808929695175e+01 4.127540917286356859e+00 7.782607206195360505e-02 0.000000000000000000e+00 8.274017586990872752e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.439932036734932197e+00 -9.172799276051204487e-01 0.000000000000000000e+00 -9.172799276051204487e-01 9.185814666629574798e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.896568331174824040e+00 1.358977676568552972e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.860767402775169277e-01 3.587136930120902178e+01 4.060870741464817080e+00 7.407918837528901235e-02 0.000000000000000000e+00 7.597230619625310044e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.266374241007600432e+00 -9.240437817586155678e-01 0.000000000000000000e+00 -9.240437817586155678e-01 9.557020740204975606e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.899665167901535945e+00 1.373884280717478035e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.067317668766912142e-01 3.779048021820622694e+01 3.997529996361477878e+00 7.059496960782754571e-02 0.000000000000000000e+00 7.011607758975657578e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.104328488454497048e+00 -9.298955326687765588e-01 0.000000000000000000e+00 -9.298955326687765588e-01 9.902525529020268502e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.900478951366431080e+00 1.387886947698378926e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.277866974336382855e-01 3.974674722635766955e+01 3.937715323778994136e+00 6.736982058564869313e-02 0.000000000000000000e+00 6.504108277043534059e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.953778701199479606e+00 -9.349660565083275365e-01 0.000000000000000000e+00 -9.349660565083275365e-01 1.022273677365918898e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.899378268992587993e+00 1.401093809227712939e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.492273394640983741e-01 4.173885166594865836e+01 3.881515695721989179e+00 6.439494501413003946e-02 0.000000000000000000e+00 6.063484174273171129e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.814505289721201287e+00 -9.393679000955320602e-01 0.000000000000000000e+00 -9.393679000955320602e-01 1.051831374028626920e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.896694727694149041e+00 1.413600243665517020e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.710392404875133887e-01 4.376545072034888761e+01 3.828941372301963852e+00 6.165661477913635807e-02 0.000000000000000000e+00 5.680081746461831949e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.686144859215475300e+00 -9.431970819618866742e-01 0.000000000000000000e+00 -9.431970819618866742e-01 1.079010487615337910e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.892727397773114939e+00 1.425489979837633925e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.932076977690005859e-01 4.582517832116393208e+01 3.779932186125082083e+00 5.914256283826699323e-02 0.000000000000000000e+00 5.345811362104226777e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.568217209626756592e+00 -9.465345234625858195e-01 0.000000000000000000e+00 -9.465345234625858195e-01 1.103911401317754004e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.887735761305652904e+00 1.436836428484151007e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.157177682300171373e-01 4.791664606906022073e+01 3.734376131693151191e+00 5.684077012598703904e-02 0.000000000000000000e+00 5.053848163966651735e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.460166117530932617e+00 -9.494483949725909255e-01 0.000000000000000000e+00 -9.494483949725909255e-01 1.126647074489941058e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.881939071365428928e+00 1.447704119192026972e+01 0.000000000000000000e+00 0.000000000000000000e+00
