# y, y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
1.495244628560998996e-02 3.281746834996754014e+00 1.161556159528410070e+00 1.946835187703601089e-01 0.000000000000000000e+00 9.589879012305059236e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.889535691901595982e+00 -4.101431809805893697e-02 0.000000000000000000e+00 -4.101431809805893697e-02 7.847839464310092661e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.257287876909138236e-01 3.247120992638191872e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.796258247384252896e-02 3.942408289313313219e+00 1.579315781461448909e+00 1.821618611278622013e-01 0.000000000000000000e+00 9.327237229050304723e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.606465521033972887e+00 -6.727950922406274181e-02 0.000000000000000000e+00 -6.727950922406274181e-02 1.372799650753634033e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.384380453813882861e-01 3.872379898028877054e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.125590603687154898e-02 4.665223404187997858e+00 2.054918454277586903e+00 1.703464039892789994e-01 0.000000000000000000e+00 8.968823733630570949e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.430220047181975929e+00 -1.031221857697597055e-01 0.000000000000000000e+00 -1.031221857697597055e-01 2.241146323815445054e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.572053981350437502e-01 4.534021596415609423e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.483146728822127960e-02 5.449983743454135166e+00 2.566564993119965887e+00 1.605503157819073989e-01 0.000000000000000000e+00 8.513191458500585229e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.319559284040511038e+00 -1.486871070174901888e-01 0.000000000000000000e+00 -1.486871070174901888e-01 3.450985528357670973e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.790608469158456506e-01 5.220363334075379669e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.868823515332563981e-02 6.296463007974501203e+00 3.087184501973759154e+00 1.535069055348813050e-01 0.000000000000000000e+00 7.970174502859097565e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.222136306918828019e+00 -2.029909073497420946e-01 0.000000000000000000e+00 -2.029909073497420946e-01 5.056039921215625677e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.016722978165325753e-01 5.918283508591125397e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.282509746685635665e-02 7.204417100898563575e+00 3.589213449768251962e+00 1.491347089345435861e-01 0.000000000000000000e+00 7.359517972248101891e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.084102794631077060e+00 -2.640590765475416268e-01 0.000000000000000000e+00 -2.640590765475416268e-01 7.098882102974546360e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.023335283875681068e+00 6.614322778506687150e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.724086129343461699e-02 8.173584198051939254e+00 4.049111450922257660e+00 1.467107074142670886e-01 0.000000000000000000e+00 6.707307189363056477e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.859343760965139758e+00 -3.292829943397482251e-01 0.000000000000000000e+00 -3.292829943397482251e-01 9.608254709444905006e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.142796593784926040e+00 7.295868024755984393e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.193425327163524674e-02 9.203684823438047502e+00 4.450284012932606892e+00 1.452583803755576053e-01 0.000000000000000000e+00 6.041461579964906292e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.515563751640847556e+00 -3.958705464480652969e-01 0.000000000000000000e+00 -3.958705464480652969e-01 1.259718064595617970e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.259032467764803043e+00 7.952156918623216164e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.690391998118170758e-02 1.029442192982969928e+01 4.783954278936872306e+00 1.439045547446305973e-01 0.000000000000000000e+00 5.387622527397041283e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.036209298663479217e+00 -4.612574240718647078e-01 0.000000000000000000e+00 -4.612574240718647078e-01 1.606174875470141872e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.371081771663251070e+00 8.574920934858509369e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.214842833322808069e-02 1.144548098442773920e+01 5.048342552111111381e+00 1.420680089319235062e-01 0.000000000000000000e+00 4.766337528473982843e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.418897881249895576e+00 -5.233888187022823768e-01 0.000000000000000000e+00 -5.233888187022823768e-01 1.998070575477113864e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.477980165424614967e+00 9.158607829385504218e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.766626598361557221e-02 1.265653005956215971e+01 5.246912538172593621e+00 1.394788264324086091e-01 0.000000000000000000e+00 4.191829484997074973e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.671878069140374734e+00 -5.808425490699168359e-01 0.000000000000000000e+00 -5.808425490699168359e-01 2.431611515072953922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.578785855697516949e+00 9.700237020883085037e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.345584176898233508e-02 1.392721992840900036e+01 5.386415798099906560e+00 1.361001630825748876e-01 0.000000000000000000e+00 3.672124772651442770e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.810023853105056091e+00 -6.328162664657491776e-01 0.000000000000000000e+00 -6.328162664657491776e-01 2.901525266466061792e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.672655216448152959e+00 1.019900771696894992e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.951548616560276894e-02 1.525718416569591973e+01 5.475205469525089796e+00 1.320273384501892966e-01 0.000000000000000000e+00 3.210050142991789923e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.851351675162948851e+00 -6.790276714662000224e-01 0.000000000000000000e+00 -6.790276714662000224e-01 3.401365693547135916e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.758922694532516928e+00 1.065579305864890003e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.584345177082374434e-02 1.664603925336729162e+01 5.522006048160047698e+00 1.274081658716826881e-01 0.000000000000000000e+00 2.804593469340042056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.814467743523195509e+00 -7.195781996989939477e-01 0.000000000000000000e+00 -7.195781996989939477e-01 3.923898897815280007e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.837154463015373107e+00 1.107262920997846933e+01 0.000000000000000000e+00 0.000000000000000000e+00
8.243791380695808524e-02 1.809338469117819059e+01 5.535133525642789820e+00 1.223958909794407995e-01 0.000000000000000000e+00 2.452250968730277925e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.716949515073824983e+00 -7.548181139046157284e-01 0.000000000000000000e+00 -7.548181139046157284e-01 4.461519142532544002e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.907165621958500035e+00 1.145226839366208083e+01 0.000000000000000000e+00 0.000000000000000000e+00
8.929697064749042568e-02 1.959880311218551086e+01 5.522072850921172282e+00 1.171281479647175994e-01 0.000000000000000000e+00 2.148148945189951864e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.574475318508438804e+00 -7.852344309306147352e-01 0.000000000000000000e+00 -7.852344309306147352e-01 5.006644287029028417e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.969005954631003030e+00 1.179782644861444929e+01 0.000000000000000000e+00 0.000000000000000000e+00
9.641864436544411721e-02 2.116186040310294914e+01 5.489301256355838099e+00 1.117210114527958931e-01 0.000000000000000000e+00 1.886868609769581095e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.400472892435638883e+00 -8.113686237372149668e-01 0.000000000000000000e+00 -8.113686237372149668e-01 5.552054472588737744e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.022924173017162985e+00 1.211252765017814959e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.038008813037503003e-01 2.278210582948497986e+01 5.442261715000266342e+00 1.062699314789009031e-01 0.000000000000000000e+00 1.662992228662786010e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.206088183553770676e+00 -8.337622112490262749e-01 0.000000000000000000e+00 -8.337622112490262749e-01 6.091152964411133963e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.069319950005648945e+00 1.239953413801399051e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.114415526674553958e-01 2.445907216570389053e+01 5.385417597746866569e+00 1.008533533485232031e-01 0.000000000000000000e+00 1.471427856797964118e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.000326846914227019e+00 -8.529243527091979749e-01 0.000000000000000000e+00 -8.529243527091979749e-01 6.618141389186442680e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.108694209660864960e+00 1.266184183499395921e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.193384551375955976e-01 2.619227582968236945e+01 5.322346786611499958e+00 9.553616515544974264e-02 0.000000000000000000e+00 1.307572059753792926e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.790279263383083297e+00 -8.693153495420242738e-01 0.000000000000000000e+00 -8.693153495420242738e-01 7.128114815980765018e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.141602828241841117e+00 1.290222461567129919e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.274893115065617033e-01 2.798121702234264063e+01 5.255855193776521439e+00 9.037151792715160392e-02 0.000000000000000000e+00 1.167367376833935017e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.581385532593409415e+00 -8.833408174050683126e-01 0.000000000000000000e+00 -8.833408174050683126e-01 7.617089321020203974e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.168615922857611178e+00 1.312321093520415083e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.358917713347717882e-01 2.982537987173227023e+01 5.188097132484959850e+00 8.540113274993824111e-02 0.000000000000000000e+00 1.047296261954218932e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.377706013696876397e+00 -8.953525130445368907e-01 0.000000000000000000e+00 -8.953525130445368907e-01 8.081979900217799440e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.190290261251266024e+00 1.332708110329394025e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.445434116284596004e-01 3.172423258178445948e+01 5.120688770357383568e+00 8.065552633167080709e-02 0.000000000000000000e+00 9.443391771804846013e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.182168886404202368e+00 -9.056526622243628033e-01 0.000000000000000000e+00 -9.056526622243628033e-01 8.520548263691536395e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.207153827941410906e+00 1.351587633167494040e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.534417375383876070e-01 3.367722758567084185e+01 5.054805200907782847e+00 7.615572081754395928e-02 0.000000000000000000e+00 8.559171388232222899e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.996783118746182417e+00 -9.144995281386092412e-01 0.000000000000000000e+00 -9.144995281386092412e-01 8.931328306074308720e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.219694452461951961e+00 1.369141362829316932e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.625841830792791043e-01 3.568380170370164706e+01 4.991264662343546377e+00 7.191410488215302377e-02 0.000000000000000000e+00 7.798301394890889970e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.822824530329289594e+00 -9.221135145330374705e-01 0.000000000000000000e+00 -9.221135145330374705e-01 9.313533197073433634e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.228351474650459796e+00 1.385530258270276960e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.719681118697644895e-01 3.774337630572829738e+01 4.930600414342754867e+00 6.793553754295973690e-02 0.000000000000000000e+00 7.142082215812463331e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.660991185457897146e+00 -9.286820303729920179e-01 0.000000000000000000e+00 -9.286820303729920179e-01 9.666957221934365796e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.233513921034175898e+00 1.400896274783234041e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.815908178926267103e-01 3.985535747800133777e+01 4.873123313224032138e+00 6.421859509170971259e-02 0.000000000000000000e+00 6.574667075036159936e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.511532354046720705e+00 -9.343638012993226161e-01 0.000000000000000000e+00 -9.343638012993226161e-01 9.991880186527039021e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.235526253748640002e+00 1.415364195907208078e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.914495262751282900e-01 4.201913619443570269e+01 4.818977128231458629e+00 6.075616145600296059e-02 0.000000000000000000e+00 6.082582786234926736e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.374360761560942557e+00 -9.392935102819803816e-01 0.000000000000000000e+00 -9.392935102819803816e-01 1.028897620497803977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.234695874404169835e+00 1.429043342083967971e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.015413940891936095e-01 4.423408849223378070e+01 4.768181106103074107e+00 5.753763295497058700e-02 0.000000000000000000e+00 5.654338036001049783e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.249140997152490939e+00 -9.435857279281011367e-01 0.000000000000000000e+00 -9.435857279281011367e-01 1.055923152424008027e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.231298062629648804e+00 1.442029061265522927e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.118635111712157126e-01 4.649957565181598795e+01 4.720667508928091394e+00 5.455034531456742081e-02 0.000000000000000000e+00 5.280152984898320301e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.135364619430720090e+00 -9.473378725151758717e-01 0.000000000000000000e+00 -9.473378725151758717e-01 1.080387280139758044e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.225583118285701989e+00 1.454404094190103969e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.224129009612524077e-01 4.881494438100636302e+01 4.676313204930588441e+00 5.177968240193007998e-02 0.000000000000000000e+00 4.951746712132838041e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.032407002876912117e+00 -9.506320448309407700e-01 0.000000000000000000e+00 -9.506320448309407700e-01 1.102430475730036052e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.217788931254228935e+00 1.466239933612149038e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.331865213613683041e-01 5.117952700342066663e+01 4.634957967931175205e+00 4.921082770412670698e-02 0.000000000000000000e+00 4.662107746010218240e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.939566293501094663e+00 -9.535375699847820075e-01 0.000000000000000000e+00 -9.535375699847820075e-01 1.122204772321166999e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.208144870040087859e+00 1.477598111537876058e+01 0.000000000000000000e+00 0.000000000000000000e+00
